text,true_label,predicted_label,confidence
"Invoice for Services Rendered Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9698326027793696
"Meeting Reminder: Project Alpha Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9768695720964227
"Your Order #6789 Confirmed Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9921928680517123
"Feedback Request: Your Recent Purchase Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9699005953190943
"Important: Software Update Notification Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9967829588490809
"Feedback Request: Your Recent Purchase Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9884953065734997
"New Followers on Your Social Media! We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",Prioritize,Prioritize,0.9883491335852714
"Team Stand-up at 10 AM We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.977411661477413
"Catching Up - How are you? Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9932012611769513
"Catching Up - How are you? Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9913819899322659
"Invoice for Services Rendered We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9751328666425622
"Catching Up - How are you? Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9801346320027581
"Important: Software Update Notification Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9775114743504938
"Regarding Your Recent Inquiry Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9965504574253986
"Catching Up - How are you? Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9846740950398334
"Your Order #6789 Confirmed Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9921928680517123
"Invoice for Services Rendered This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9748885274831781
Important Security Alert: Login from New Device Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link],Default,Default,0.7517073464905447
"Weekly Newsletter - Latest Updates Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9709089502286392
"Regarding Your Recent Inquiry We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9952000786588449
"Important: Software Update Notification We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9875692443404772
"Regarding Your Recent Inquiry We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9952000786588449
Unclaimed Funds Await You A large sum of money is waiting for you. Contact us to claim your inheritance: [email],Prioritize,Prioritize,0.8169274783282681
Get Rich Quick Scheme - No Experience Needed Boost your social media presence! Get thousands of new followers instantly. Visit: [link],Prioritize,Prioritize,0.9411759252638736
"Invoice for Services Rendered Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9629113546017878
"Invoice for Services Rendered Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9818689080179577
"Photos from the Weekend Trip Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9736821557286496
"Feedback Request: Your Recent Purchase Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9995427453546141
Unclaimed Funds Await You Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link],Prioritize,Prioritize,0.9254375514988613
"Your Order #6789 Confirmed Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9545279566609117
Your Package Is Delayed - Action Required Boost your social media presence! Get thousands of new followers instantly. Visit: [link],Prioritize,Prioritize,0.734468473602422
